AtleetID,MaxID,Exp,Vorm,Zorg,Kra,Uit,Sne,Len,Spr,Wrp,SP1,SP2,date
5658995,560,1,15,14,8,8,1,3,3,1,0,0,20250212
5659556,660,1,15,13,9,1,6,5,1,1,0,0,20250212
5660483,930,1,15,6,2,2,3,10,7,1,0,0,20250212
5658922,480,1,15,14,4,7,1,1,6,1,4,6,20250212
5653596,380,1,14,11,3,7,2,4,2,8,0,0,20250212
5658442,710,1,15,14,3,3,3,8,8,2,0,0,20250212
5658292,1260,1,15,18,2,3,10,2,3,2,0,0,20250212
5660413,410,1,15,14,2,8,6,3,3,2,0,0,20250212
5659089,330,1,15,13,2,8,2,2,3,1,0,0,20250212
5657913,550,1,14,10,1,1,2,9,1,2,0,0,20250212
5532397,1470,3,14,12,0,0,6,2,10,0,8,3,20250212
5633195,540,1,18,7,1,0,1,3,8,3,7,4,20250212
5649255,640,1,16,12,2,7,4,8,3,3,6,6,20250212
5659452,600,1,15,17,2,1,3,2,3,5,5,7,20250212
5659868,1010,1,15,19,3,2,8,2,2,0,5,4,20250212
5659504,360,1,15,15,4,1,1,2,7,2,0,0,20250212
5057611,26270,10,17,11,15,1,19,1,1,4,6,10,20250212
5660257,940,1,15,20,4,3,3,5,5,5,0,0,20250212
5659154,1690,1,15,20,3,1,2,3,1,10,7,4,20250212
5651489,1150,1,15,9,10,0,2,3,3,3,6,7,20250212
5658329,900,1,15,7,2,1,8,10,1,1,0,0,20250212
5659951,950,1,15,19,7,2,3,3,2,2,0,0,20250212
5618504,1000,1,14,10,1,1,1,7,10,3,5,7,20250212
5659081,260,1,15,7,3,2,1,3,6,1,6,6,20250212
4747383,8440,15,15,18,4,0,14,0,0,0,4,3,20250212
5549165,1190,3,16,19,4,4,2,1,2,9,5,6,20250212
5627230,260,1,14,11,3,8,3,1,3,2,4,3,20250212
5659405,610,1,15,6,1,1,10,2,3,3,0,0,20250212
5391247,2390,5,18,15,3,1,11,6,2,1,9,7,20250212
5611737,530,1,14,16,5,1,1,3,3,7,5,6,20250212
5604449,380,2,14,16,0,6,3,2,1,0,0,0,20250212
5660432,550,1,13,11,0,3,2,9,1,1,6,5,20250212
5610891,590,1,15,12,3,2,3,1,3,3,8,8,20250212
5611518,980,1,15,6,2,10,4,3,2,2,7,5,20250212
5659710,1320,1,15,18,3,2,1,10,2,3,0,0,20250212
5658489,200,1,15,8,0,7,5,5,5,3,0,0,20250212
5603392,710,1,15,16,3,2,3,8,2,2,8,4,20250212
5658904,230,1,15,9,2,3,4,3,2,8,0,0,20250212
5658955,100,1,15,6,2,1,3,1,6,3,0,0,20250212
5658966,560,1,15,11,3,9,1,1,7,1,0,0,20250212
5658457,1660,1,15,16,10,3,2,3,9,1,0,0,20250212
5660322,740,1,15,16,3,0,2,3,7,9,0,0,20250212
5254617,2640,6,15,15,2,9,5,3,2,0,11,9,20250212
5659008,1060,1,15,19,2,2,3,7,6,7,5,4,20250212
5658404,970,1,15,20,2,2,4,6,1,5,0,0,20250212
5658748,160,1,15,13,2,2,4,2,2,2,0,0,20250212
5659991,760,1,15,10,1,9,1,2,5,9,0,0,20250212
5647728,1290,1,15,9,2,1,9,1,1,2,8,8,20250212
5658311,920,1,15,20,6,4,4,2,3,2,0,0,20250212
5596699,160,1,13,9,1,3,1,1,7,2,0,0,20250212
5658984,90,1,15,10,3,3,0,5,1,2,0,0,20250212
5659537,910,1,15,10,7,5,2,1,10,2,0,0,20250212
5587448,730,2,13,8,9,0,1,3,1,8,6,7,20250212
5621022,1520,1,15,8,5,1,3,10,6,3,8,5,20250212
5656550,900,1,15,10,3,10,1,3,1,2,5,5,20250212
5660425,400,1,15,16,3,1,6,3,3,1,0,0,20250212
5660171,750,1,15,6,3,8,9,2,1,2,0,0,20250212
5648564,890,1,14,11,3,5,2,9,3,3,8,7,20250212
5654712,460,1,14,9,4,2,2,2,9,2,0,0,20250212
5627075,2450,1,15,18,2,2,11,1,2,2,8,8,20250212
5595686,330,2,14,8,2,6,2,3,2,3,6,7,20250212
5659824,110,1,15,8,0,2,6,3,3,3,0,0,20250212
5574561,420,1,16,16,6,2,1,1,1,3,0,0,20250212
5643812,900,1,15,20,6,3,3,3,2,3,0,0,20250212
5659372,890,1,15,19,3,2,1,3,6,3,4,5,20250212
5659777,70,1,15,9,1,1,3,2,2,4,0,0,20250212
5627491,900,1,15,9,3,10,1,2,5,2,7,5,20250212
5660503,1010,1,15,16,3,2,3,2,1,10,0,0,20250212
5659484,480,1,15,11,3,7,2,7,3,3,7,5,20250212
5650773,1030,1,14,6,0,5,2,0,2,10,7,6,20250212
5620754,830,1,13,17,9,1,3,2,3,1,5,5,20250212
5658702,1070,1,15,17,8,3,9,3,3,3,0,0,20250212
5556457,1170,1,15,20,5,3,6,2,2,2,5,6,20250212
5657910,210,1,14,10,1,0,5,2,2,7,0,0,20250212
5647152,290,1,16,12,1,2,2,2,4,1,6,6,20250212
5611580,490,2,16,9,6,8,2,0,3,3,4,6,20250212
5658672,390,1,15,11,1,8,2,3,3,1,0,0,20250212
5029572,19900,13,16,20,15,0,0,3,0,16,7,11,20250212
5658330,1010,1,15,17,3,1,1,10,1,3,0,0,20250212
5660100,130,1,15,11,2,6,3,2,2,2,0,0,20250212
5660009,150,1,15,13,3,2,3,2,2,4,0,0,20250212
5520322,290,1,11,6,3,2,3,2,8,2,7,5,20250212
4888598,26970,14,11,19,16,0,12,0,0,0,14,15,20250212
5574530,280,1,11,9,1,5,2,3,3,1,7,6,20250212
5658014,280,1,15,9,3,1,2,8,4,2,0,0,20250212
5657918,820,1,15,14,5,1,3,5,1,9,5,6,20250212
5659149,1280,1,15,20,3,1,2,1,8,3,0,0,20250212
5658370,1630,1,15,19,4,8,2,2,10,1,0,0,20250212
5519991,600,1,11,15,3,2,3,3,0,8,5,6,20250212
5658332,440,1,15,15,1,2,3,1,3,8,0,0,20250212
5658006,1420,1,15,14,1,2,3,9,2,10,0,0,20250212
5658598,540,1,15,13,9,1,2,2,1,3,0,0,20250212
5621827,640,1,15,11,2,9,3,3,0,2,6,5,20250212
5659585,270,1,15,15,3,3,3,3,2,6,0,0,20250212
5660070,100,1,15,7,2,6,3,2,2,3,0,0,20250212
5659540,1080,1,15,20,0,3,7,1,1,2,0,0,20250212
5660023,390,1,15,8,3,3,2,9,3,3,0,0,20250212
5659220,850,1,15,10,1,2,2,1,3,10,0,0,20250212
5660170,470,1,15,17,4,3,1,1,4,2,0,0,20250212
5658422,700,1,15,15,0,7,2,3,1,8,0,0,20250212
5658326,1590,1,15,20,7,2,9,1,1,1,0,0,20250212
5659004,520,1,15,7,1,1,2,1,1,9,0,0,20250212
5658314,790,1,15,8,1,10,1,1,2,0,0,0,20250212
5659593,820,1,15,10,3,2,3,10,3,1,0,0,20250212
5659259,1190,1,15,10,9,1,2,10,0,3,0,0,20250212
5016598,13610,11,13,19,1,0,16,8,0,0,12,12,20250212
5089938,22470,13,14,20,0,16,16,0,6,0,11,8,20250212
5640991,670,1,16,9,9,3,1,3,3,2,8,5,20250212
5659098,900,1,15,15,3,3,3,3,9,8,0,0,20250212
5658957,560,1,15,8,2,2,3,9,3,1,0,0,20250212
5659658,420,1,15,11,3,1,1,3,9,1,0,0,20250212
5650904,930,1,16,6,3,10,4,2,1,1,6,7,20250212
5658777,810,1,15,13,2,2,1,10,3,5,0,0,20250212
4940119,14480,15,18,15,12,0,0,0,0,15,11,10,20250212
5660296,530,1,15,12,2,5,2,9,4,2,0,0,20250212
5508725,2530,4,17,11,1,3,6,11,10,3,6,5,20250212
5643268,360,1,15,11,2,1,7,0,3,3,7,5,20250212
5657901,320,1,15,10,7,7,0,3,3,3,0,0,20250212
5658047,210,1,15,12,2,1,7,0,3,4,0,0,20250212
5651061,600,1,14,7,7,2,4,2,6,2,8,6,20250212
5545843,1350,2,15,15,9,3,4,4,2,2,9,7,20250212
5657355,940,1,15,11,2,9,5,3,1,1,9,6,20250212
5658823,990,1,15,14,2,3,1,10,1,3,0,0,20250212
5659627,240,1,15,15,1,3,1,1,4,1,0,0,20250212
5660098,100,1,15,11,3,0,1,2,2,4,0,0,20250212
5658383,590,1,15,10,2,1,6,1,1,9,0,0,20250212
5659357,1040,1,15,19,8,6,2,0,3,3,4,6,20250212
5658004,940,1,15,14,2,9,8,3,1,2,0,0,20250212
5659040,230,1,15,12,3,0,1,3,2,7,0,0,20250212
5610230,1430,1,15,8,5,1,2,1,9,1,9,9,20250212
5658340,670,1,15,11,10,4,1,2,3,1,0,0,20250212
5488145,7200,2,12,20,1,7,15,0,2,2,7,6,20250212
5643425,650,1,15,17,3,2,8,0,2,1,0,0,20250212
5660249,270,1,15,15,3,1,0,3,2,3,0,0,20250212
5660049,180,1,15,6,7,3,3,1,2,3,0,0,20250212
5659120,190,1,15,12,4,2,2,3,6,4,0,0,20250212
5658026,230,1,15,11,3,1,1,7,2,2,0,0,20250212
5660026,640,1,15,6,1,3,2,10,3,3,0,0,20250212
5659936,890,1,15,18,1,3,8,6,2,3,0,0,20250212
5614819,760,1,16,16,1,1,8,2,3,2,6,7,20250212
5658409,780,1,15,14,9,5,2,1,1,5,0,0,20250212
5660380,160,1,15,12,2,5,3,4,3,6,0,0,20250212
5658342,950,1,15,7,2,3,1,7,10,3,0,0,20250212
5656480,720,1,14,16,3,2,3,7,4,1,7,7,20250212
5636648,110,1,15,11,2,2,2,1,2,5,0,0,20250212
5659450,280,1,15,13,7,2,3,3,0,3,0,0,20250212
5658745,420,1,15,12,0,0,3,6,3,6,5,8,20250212
5603583,630,1,14,7,1,1,6,9,1,1,6,6,20250212
5627968,890,1,15,14,2,10,2,2,2,4,5,5,20250212
5658415,220,1,15,8,3,4,3,3,4,7,0,0,20250212
5659468,930,1,15,20,1,1,3,3,6,1,0,0,20250212
5658660,280,1,15,9,8,3,3,1,1,3,0,0,20250212
5658968,190,1,15,6,2,4,3,7,3,3,0,0,20250212
5652461,490,1,14,11,2,1,2,8,5,1,5,7,20250212
5542919,1660,2,19,16,3,2,10,1,2,2,7,7,20250212
5659384,1120,1,15,18,1,9,1,0,1,3,6,5,20250212
5548672,710,3,13,17,4,2,7,1,6,1,7,6,20250212
5658079,250,1,15,6,3,2,7,3,6,1,0,0,20250212
5658612,120,1,15,7,0,1,2,6,3,2,0,0,20250212
5658767,450,1,15,14,6,3,3,1,6,7,0,0,20250212
5659049,150,1,15,12,0,3,2,3,6,3,0,0,20250212
5658933,1190,1,15,19,1,3,3,6,1,9,4,6,20250212
5068566,15050,12,15,13,1,0,1,5,16,0,11,11,20250212
5656198,830,1,14,19,7,1,2,2,2,3,0,0,20250212
5658898,720,1,15,9,10,0,3,3,3,1,0,0,20250212
5658629,1500,1,15,20,3,9,3,2,2,0,0,0,20250212
5658054,960,1,15,20,4,2,1,3,3,3,0,0,20250212
5654102,290,1,15,13,3,0,3,2,7,1,5,5,20250212
5648224,1560,1,14,19,10,3,2,2,1,1,0,0,20250212
5660262,550,1,15,9,2,6,9,6,1,2,0,0,20250212
5658985,280,1,15,10,2,3,4,6,3,8,0,0,20250212
5660329,200,1,15,11,3,2,7,2,3,3,0,0,20250212
5193477,4690,8,16,15,11,2,0,7,2,12,8,10,20250212
5658265,110,1,15,7,2,2,1,4,6,1,0,0,20250212
5660071,170,1,15,11,3,3,1,2,7,2,0,0,20250212
5660148,1390,1,15,20,2,1,5,3,3,9,0,0,20250212
5658160,480,1,15,9,1,0,0,9,3,2,0,0,20250212
5658889,1200,1,15,20,0,2,2,8,1,2,0,0,20250212
5658911,780,1,15,6,3,2,2,2,2,10,0,0,20250212
5660414,1340,1,15,17,8,1,10,2,0,4,0,0,20250212
5659080,900,1,15,11,1,0,7,5,3,2,8,8,20250212
5659947,660,1,15,14,1,9,2,2,3,3,4,5,20250212
5658353,490,1,15,9,9,3,6,3,0,0,0,0,20250212
4662098,20600,19,14,17,7,0,13,0,0,0,11,10,20250212
5658972,860,1,15,18,3,9,3,1,5,2,0,0,20250212
5658189,1070,1,15,20,5,0,2,1,3,2,0,0,20250212
5660177,110,1,15,12,0,0,2,0,2,0,0,0,20250212
5638009,1570,1,15,14,3,7,2,10,1,2,9,5,20250212
5660063,430,1,15,10,2,0,1,9,2,2,0,0,20250212
5659019,940,1,15,20,2,3,3,5,2,1,0,0,20250212
5660311,150,1,15,13,1,3,2,0,5,1,0,0,20250212
5660381,110,1,15,10,3,2,3,6,2,2,0,0,20250212
5658083,200,1,15,6,3,6,5,2,3,7,0,0,20250212
5659848,200,1,15,14,3,4,1,3,3,2,0,0,20250212
5658481,450,1,15,8,1,9,3,0,2,1,0,0,20250212
5658173,410,1,15,16,6,1,4,1,2,1,0,0,20250212
5633935,880,1,16,15,2,3,3,2,6,2,8,8,20250212
5660048,950,1,15,20,2,2,1,3,3,7,0,0,20250212
5658308,100,1,15,8,3,6,2,2,2,3,0,0,20250212
5660102,1870,1,15,16,2,2,1,3,10,10,0,0,20250212
5660295,480,1,15,6,1,1,5,9,7,3,0,0,20250212
5660175,220,1,15,12,3,3,1,3,7,0,0,0,20250212
5658441,700,1,15,17,1,3,3,4,3,8,0,0,20250212
5657996,1170,1,15,15,3,3,2,10,6,3,0,0,20250212
5660178,130,1,15,12,2,2,3,2,4,4,0,0,20250212
5658013,480,1,15,17,2,2,1,3,2,3,0,0,20250212
5660179,1040,1,15,7,10,2,2,9,1,2,0,0,20250212
5659750,730,1,15,6,3,2,3,2,9,1,4,7,20250212
5658929,1100,1,15,13,7,6,3,1,10,3,0,0,20250212
5660509,780,1,15,19,3,2,0,3,4,0,0,0,20250212
5658666,160,1,15,8,4,2,7,3,2,3,0,0,20250212
4753725,6740,14,14,17,11,0,0,12,0,0,4,4,20250212
5658206,150,1,15,12,2,3,6,2,5,1,0,0,20250212
5659385,930,1,15,18,2,8,3,3,1,8,0,0,20250212
5658000,180,1,15,7,1,1,6,2,6,4,0,0,20250212
5658414,360,1,15,12,4,2,7,2,0,7,0,0,20250212
5658154,1070,1,15,11,1,2,10,0,1,6,0,0,20250212
5581616,1550,1,11,6,8,2,1,3,2,10,8,8,20250212
5658974,1080,1,15,7,3,1,2,9,9,3,0,0,20250212
5657986,1010,1,15,7,3,2,4,1,8,10,0,0,20250212
5660376,680,1,15,14,8,3,1,2,8,1,0,0,20250212
5653251,990,1,14,19,3,1,8,2,2,1,5,6,20250212
5658632,180,1,15,12,2,3,6,2,3,0,0,0,20250212
5658186,890,1,15,11,10,2,3,3,3,3,0,0,20250212
5656430,1780,1,14,17,0,2,10,3,0,6,8,7,20250212
5654685,1500,1,15,12,9,2,1,9,1,0,9,7,20250212
5660270,1100,1,15,20,3,4,2,6,3,7,0,0,20250212
5658151,390,1,15,9,3,8,2,0,6,1,0,0,20250212
5658701,690,1,15,16,1,3,2,9,3,3,0,0,20250212
5658707,220,1,15,13,5,2,3,2,1,6,0,0,20250212
5658260,850,1,15,16,1,7,3,2,9,2,0,0,20250212
5659428,300,1,15,15,2,5,4,2,2,4,0,0,20250212
5660116,750,1,15,12,8,8,1,2,3,2,3,6,20250212
5658278,1010,1,15,9,1,10,2,2,6,6,0,0,20250212
5660279,430,1,15,6,2,9,2,3,3,4,0,0,20250212
5658502,120,1,15,10,3,0,6,3,1,4,0,0,20250212
5657940,400,1,15,8,1,1,9,3,3,1,0,0,20250212
5659843,220,1,15,8,1,8,2,2,3,2,0,0,20250212
5659381,70,1,15,9,2,1,2,3,2,4,0,0,20250212
5567450,1030,2,16,9,3,0,2,3,1,9,9,3,20250212
5659072,460,1,15,13,1,1,9,2,0,1,0,0,20250212
5658605,770,1,15,16,9,3,2,5,1,2,0,0,20250212
5660267,200,1,15,8,3,3,7,1,4,1,0,0,20250212
5658120,1390,1,15,19,2,10,1,1,3,5,0,0,20250212
5659599,680,1,15,17,1,0,1,1,2,8,0,0,20250212
4871698,3480,12,13,16,0,0,0,12,8,0,7,7,20250212
5484321,2290,3,17,9,2,3,10,3,3,2,8,10,20250212
5659416,540,1,15,16,6,3,2,7,2,1,0,0,20250212
5658093,1060,1,15,16,0,2,10,3,3,2,0,0,20250212
5658397,180,1,15,6,2,6,2,1,1,7,0,0,20250212
5657961,420,1,15,13,4,2,4,1,8,4,0,0,20250212
5658991,410,1,15,12,1,0,8,1,2,2,0,0,20250212
5657989,1420,1,15,14,2,2,3,10,1,9,0,0,20250212
5660046,650,1,15,11,1,1,2,2,2,10,0,0,20250212
5660359,290,1,13,7,4,2,2,2,2,3,8,5,20250212
5658263,890,1,15,20,3,4,2,2,5,3,0,0,20250212
5660202,410,1,15,6,2,5,1,9,3,2,0,0,20250212
5659745,910,1,15,9,2,2,10,2,2,5,0,0,20250212
5656432,630,1,14,14,2,1,1,1,1,9,0,0,20250212
5658471,980,1,15,8,3,3,3,9,9,3,0,0,20250212
5659764,690,1,15,6,2,2,2,10,4,4,0,0,20250212
5658980,740,1,15,16,2,0,2,9,2,4,0,0,20250212
5658803,70,1,15,7,5,1,1,3,3,2,0,0,20250212
5609270,810,1,15,9,0,2,7,1,1,0,9,7,20250212
5659664,550,1,15,16,3,3,3,5,7,1,4,7,20250212
5658174,1050,1,15,16,10,2,3,1,0,4,0,0,20250212
5660386,410,1,15,16,6,1,3,2,1,1,0,0,20250212
5653864,480,1,14,8,3,1,2,7,9,1,0,0,20250212
5659168,1070,1,15,20,5,2,4,3,2,7,0,0,20250212
5658954,120,1,15,10,1,6,1,3,3,1,0,0,20250212
5658918,350,1,15,12,2,2,8,1,6,1,0,0,20250212
5653594,300,1,14,14,1,1,7,4,3,1,0,0,20250212
5659382,970,1,15,19,8,3,3,2,2,1,0,0,20250212
5658194,500,1,15,11,8,3,1,6,3,1,5,6,20250212
5638757,550,1,15,16,2,4,0,0,2,3,7,5,20250212
5658728,1120,1,15,9,2,0,3,2,10,8,0,0,20250212
5658365,1130,1,15,19,1,2,9,4,3,2,0,0,20250212
5659809,60,1,15,6,3,4,3,3,3,4,0,0,20250212
5659099,80,1,15,10,1,3,2,3,4,3,0,0,20250212
5620842,640,1,15,16,1,5,8,2,1,3,5,5,20250212
4977133,2750,10,13,15,10,0,10,0,0,0,9,6,20250212
5659522,130,1,15,13,3,3,2,3,1,3,0,0,20250212
5658992,120,1,15,10,2,3,6,1,3,0,0,0,20250212
5604105,410,2,15,15,1,1,3,2,7,2,0,0,20250212
5659931,610,1,15,6,9,8,1,3,3,3,0,0,20250212
5655117,1020,1,15,17,3,7,7,7,1,1,8,6,20250212
5371674,5060,5,18,20,3,1,14,1,1,5,8,4,20250212
5659110,570,1,15,18,2,1,2,2,2,0,0,0,20250212
5659249,120,1,15,7,3,1,6,2,2,1,0,0,20250212
5658182,270,1,15,7,3,1,3,3,1,8,0,0,20250212
5658915,710,1,15,19,4,1,1,1,3,2,0,0,20250212
5539286,3230,1,14,6,3,13,3,0,1,2,7,8,20250212
5585380,590,3,15,7,1,4,3,3,9,2,0,0,20250212
5413307,9230,4,19,19,2,1,14,2,5,3,12,11,20250212
5660281,120,1,15,7,0,2,0,6,2,3,0,0,20250212
5657919,410,1,15,13,2,7,3,2,0,7,0,0,20250212
5659161,280,1,15,15,1,2,5,2,4,4,0,0,20250212
5659439,130,1,15,7,0,2,2,3,7,3,0,0,20250212
5524211,2720,3,18,12,1,3,12,6,2,9,6,7,20250212
4871296,13790,14,13,18,0,15,7,0,0,0,12,10,20250212
5659091,1160,1,15,8,0,1,3,10,0,9,0,0,20250212
5572431,2210,2,18,19,2,10,10,2,0,1,2,5,20250212
5619264,1190,1,14,16,8,1,4,9,2,1,6,7,20250212
5659894,1290,1,15,20,3,0,2,2,3,8,0,0,20250212
5564094,1050,1,17,17,3,5,2,4,9,1,6,6,20250212
5155301,1200,8,17,16,10,2,1,3,1,3,6,4,20250212
5658641,1000,1,15,20,1,2,2,6,3,6,0,0,20250212
5620760,700,1,15,9,3,6,7,5,2,2,9,5,20250212
5658499,130,1,15,6,1,5,3,1,4,6,0,0,20250212
5606371,1350,1,14,16,3,11,3,3,3,1,5,4,20250212
5659635,780,1,15,15,9,2,1,3,1,2,0,0,20250212
5578490,630,1,12,16,2,3,3,6,3,1,5,8,20250212
5564702,1160,2,16,17,3,0,3,3,2,8,8,6,20250212
5660486,430,1,15,12,2,5,1,3,8,5,0,0,20250212
5636882,1400,1,15,12,6,6,11,6,3,1,5,5,20250212
5235772,13000,7,16,14,3,2,17,4,3,1,10,9,20250212
5658727,160,1,15,9,2,2,5,4,6,3,0,0,20250212
5658425,740,1,15,10,3,1,3,3,10,3,0,0,20250212
5659624,1420,1,15,19,1,2,0,1,1,10,0,0,20250212
5660167,190,1,15,12,3,2,6,3,2,6,0,0,20250212
5653487,100,1,14,8,6,2,1,3,2,3,4,5,20250212
5658913,220,1,15,14,0,5,2,1,3,5,0,0,20250212
5658191,380,1,15,13,3,7,2,2,1,7,0,0,20250212
4649521,27120,20,14,18,0,15,0,0,0,0,10,9,20250212
5656262,680,1,14,12,9,4,3,3,0,6,6,7,20250212
5658768,550,1,15,17,8,1,2,3,3,2,0,0,20250212
5656060,160,1,15,7,1,6,3,3,3,2,4,6,20250212
5603416,510,1,15,16,3,2,6,5,4,5,5,6,20250212
5647127,1060,1,15,12,5,1,3,10,3,1,6,4,20250212
5658805,60,1,15,8,4,3,3,1,1,4,0,0,20250212
5607224,1510,1,19,20,1,9,1,2,1,4,6,5,20250212
5536649,550,2,15,8,3,7,1,6,3,1,6,8,20250212
5660095,310,1,15,16,1,2,2,2,2,3,0,0,20250212
5462828,860,1,11,16,1,8,1,8,1,1,5,7,20250212
5627077,470,1,15,12,2,2,3,5,8,2,4,7,20250212
5658402,100,1,15,12,0,3,1,3,3,2,0,0,20250212
5660166,220,1,15,13,2,3,2,6,1,3,0,0,20250212
5658237,290,1,15,11,2,7,2,1,1,3,5,6,20250212
5659989,180,1,15,13,6,5,3,2,2,3,0,0,20250212
5658516,190,1,15,11,0,4,0,5,2,6,0,0,20250212
5626229,480,1,15,10,5,0,0,1,2,5,5,8,20250212
4939391,11190,15,15,12,0,0,0,13,13,0,7,8,20250212
5657522,1230,1,13,10,1,1,1,10,3,2,8,6,20250212
5537415,900,2,15,11,1,9,5,4,1,2,7,7,20250212
5658667,790,1,15,14,2,0,1,2,10,1,0,0,20250212
5658282,640,1,15,14,3,2,2,8,2,8,0,0,20250212
5659873,180,1,15,11,2,1,4,7,2,3,0,0,20250212
5647355,1020,1,15,9,2,6,2,10,2,0,4,3,20250212
5637025,760,1,15,7,4,3,2,2,9,2,5,8,20250212
5659123,670,1,15,11,10,2,3,2,3,2,0,0,20250212
5660047,280,1,15,13,2,0,7,3,1,3,0,0,20250212
5659198,1190,1,15,12,8,2,5,1,10,2,0,0,20250212
5656638,1070,1,14,20,1,2,3,6,2,0,5,7,20250212
5658821,320,1,15,15,0,3,4,6,0,1,0,0,20250212
5659780,750,1,15,17,1,1,3,0,9,3,0,0,20250212
5659291,180,1,15,14,3,1,3,5,2,3,0,0,20250212
5660029,110,1,15,8,4,3,6,2,1,3,0,0,20250212
5659111,920,1,15,20,2,7,5,4,2,1,0,0,20250212
5657909,540,1,14,15,2,3,1,1,9,2,0,0,20250212
5659533,1350,1,15,18,1,1,3,5,1,10,0,0,20250212
5573030,950,1,13,11,3,0,2,9,7,5,5,7,20250212
5392009,15800,3,17,18,2,4,1,18,2,2,3,4,20250212
5658971,910,1,15,7,2,1,6,2,10,3,0,0,20250212
5658739,140,1,15,11,1,3,1,6,3,2,0,0,20250212
5658163,680,1,15,6,3,10,2,5,2,1,0,0,20250212
5658615,1260,1,15,19,3,9,2,1,3,2,0,0,20250212
5562949,1490,1,17,16,3,2,3,1,2,10,7,7,20250212
5660220,350,1,15,13,2,1,8,1,3,3,0,0,20250212
5658117,860,1,15,15,2,10,2,0,3,2,0,0,20250212
5601188,990,2,16,14,2,3,5,10,0,0,7,5,20250212
5651663,200,1,15,11,2,3,5,6,3,4,0,0,20250212
5656292,1330,1,15,20,2,9,1,1,2,2,0,0,20250212
5654360,730,1,15,7,3,5,1,2,9,2,7,7,20250212
5659566,520,1,15,17,1,1,2,2,3,5,0,0,20250212
5002425,12640,9,18,20,0,4,1,13,14,1,12,9,20250212
5660398,260,1,15,9,8,3,2,2,2,3,0,0,20250212
5660284,720,1,15,16,5,3,1,2,9,2,0,0,20250212
5610194,480,1,15,13,2,3,3,3,3,3,8,6,20250212
5658023,500,1,15,17,4,0,3,3,0,3,0,0,20250212
5637511,1050,1,14,16,6,0,1,2,8,2,7,8,20250212
5658037,240,1,15,6,1,7,3,3,7,1,0,0,20250212
5659813,100,1,15,8,2,2,1,2,4,6,0,0,20250212
5660437,1030,1,15,12,3,10,5,2,1,1,0,0,20250212
5659720,140,1,15,13,1,0,2,3,2,2,0,0,20250212
5658269,70,1,15,9,4,0,2,3,2,1,0,0,20250212
5658797,1020,1,15,20,3,1,7,2,5,2,0,0,20250212
5476283,1350,2,11,16,3,10,5,2,2,2,8,7,20250212
5642153,910,1,15,11,2,9,1,1,1,5,5,8,20250212
5659870,620,1,15,17,7,5,1,5,2,4,0,0,20250212
5659864,410,1,15,6,3,1,9,5,5,2,0,0,20250212
5583565,2000,1,11,17,3,11,1,1,3,2,9,5,20250212
5658121,1010,1,15,9,4,1,10,2,0,7,0,0,20250212
5643106,700,1,15,17,0,3,8,2,4,2,3,4,20250212
5657990,880,1,15,10,2,3,1,3,4,10,0,0,20250212
5658662,450,1,15,17,3,1,6,1,1,2,0,0,20250212
5658405,60,1,15,7,3,3,2,1,5,2,0,0,20250212
5013641,4710,8,11,20,10,0,0,0,0,5,11,11,20250212
5660383,1080,1,15,9,3,7,3,10,2,1,0,0,20250212
5658817,500,1,15,14,2,8,2,3,2,7,0,0,20250212
5027386,44320,16,13,20,0,19,0,1,0,0,13,17,20250212
5561163,1630,2,19,9,1,2,9,1,10,1,6,5,20250212
5658679,590,1,15,17,2,2,1,2,7,5,0,0,20250212
5659206,380,1,15,16,1,0,3,1,1,3,0,0,20250212
5657984,60,1,15,6,3,1,0,2,4,4,0,0,20250212
5659796,700,1,15,14,1,9,3,2,4,1,0,0,20250212
5658135,1040,1,15,7,1,3,9,2,5,8,7,4,20250212
5660269,1510,1,15,18,2,3,8,10,1,2,0,0,20250212
5631670,830,1,15,12,4,2,1,6,1,9,5,7,20250212
5177913,8600,10,18,12,2,9,13,3,2,1,10,12,20250212
5660181,1510,1,15,20,2,2,3,3,5,9,0,0,20250212
5659400,160,1,15,8,3,2,0,7,3,1,0,0,20250212
5659074,300,1,15,8,2,8,2,1,1,1,0,0,20250212
5659073,60,1,15,9,1,1,3,3,2,1,0,0,20250212
5660332,710,1,15,18,1,5,7,0,1,3,0,0,20250212
5659865,270,1,15,15,2,0,6,2,4,3,0,0,20250212
5660308,190,1,15,13,1,1,2,0,3,5,0,0,20250212
5659517,1250,1,15,20,9,3,2,2,1,2,0,0,20250212
5640814,870,1,15,9,2,2,6,3,5,9,6,8,20250212
5658301,300,1,15,8,2,2,1,0,3,8,0,0,20250212
5660365,1650,1,15,6,3,1,3,10,1,10,6,6,20250212
5658016,630,1,15,14,1,2,1,9,4,6,0,0,20250212
5660382,460,1,15,6,3,3,3,3,7,8,0,0,20250212
5659584,990,1,15,16,10,3,2,7,3,5,0,0,20250212
5559563,220,2,18,6,1,2,0,7,3,1,4,4,20250212
5658905,980,1,15,7,2,2,10,2,1,0,0,0,20250212
5659550,620,1,15,7,6,2,2,2,9,2,0,0,20250212
5657979,330,1,15,12,6,3,2,8,3,3,0,0,20250212
5659459,620,1,15,18,2,2,6,3,3,2,0,0,20250212
5658710,70,1,15,9,2,1,1,4,2,3,0,0,20250212
5658458,1070,1,15,14,1,10,3,1,2,3,0,0,20250212
5658316,430,1,15,14,4,3,8,2,1,4,0,0,20250212
